incident_id,country,state_name,year,month,bias_desc,offense_name
16441,Europe,Germany,2022,05,Anti-Christian hate crime,Attacks against property
16442,Europe,Germany,2022,06,Anti-Christian hate crime,Attacks against property
16443,Europe,Germany,2022,07,Anti-Christian hate crime,Attacks against property
16444,Europe,Germany,2022,03,Anti-Christian hate crime,Attacks against property
16445,Europe,Germany,2022,05,Anti-Christian hate crime,Attacks against property
16446,Europe,France,2022,04,Racist and xenophobic hate crime,Attacks against property
16446,Europe,France,2022,04,Anti-Christian hate crime,Attacks against property
16447,Europe,Germany,2022,02,Anti-Christian hate crime,Attacks against property
16448,Europe,Germany,2022,04,Anti-Christian hate crime,Attacks against property
16449,Europe,Germany,2022,01,Anti-Christian hate crime,Threats
16450,Europe,Germany,2022,06,Anti-Christian hate crime,Attacks against property
16451,Europe,Germany,2022,10,Anti-Christian hate crime,Attacks against property
16452,Europe,Germany,2022,,Anti-Christian hate crime,Attacks against property
16453,Europe,Germany,2022,12,Anti-Christian hate crime,Attacks against property
16454,Europe,Germany,2022,01,Anti-Christian hate crime,Attacks against property
16455,Europe,Germany,2022,07,Anti-Christian hate crime,Attacks against property
16456,Europe,Germany,2022,11,Anti-Christian hate crime,Attacks against property
16457,Europe,Germany,2022,05,Anti-Christian hate crime,Attacks against property
16458,Europe,Germany,2022,04,Anti-Christian hate crime,Attacks against property
16459,Europe,Germany,2022,02,Anti-Christian hate crime,Attacks against property
16460,Europe,Germany,2022,12,Anti-Christian hate crime,Attacks against property
16461,Europe,Germany,2022,10,Anti-Christian hate crime,Attacks against property
16462,Europe,Germany,2022,04,Anti-Christian hate crime,Attacks against property
16463,Europe,Germany,2022,07,Anti-Christian hate crime,Attacks against property
16464,Europe,Germany,2022,01,Anti-Christian hate crime,Attacks against property
16465,Europe,Germany,2022,03,Anti-Christian hate crime,Attacks against property
16466,Europe,Germany,2022,04,Anti-Christian hate crime,Attacks against property
16467,Europe,Germany,2022,07,Anti-Christian hate crime,Attacks against property
16468,Europe,Germany,2022,04,Anti-Christian hate crime,Attacks against property
16469,Europe,Germany,2022,08,Anti-Christian hate crime,Attacks against property
16470,Europe,Germany,2022,03,Racist and xenophobic hate crime,Attacks against property
16470,Europe,Germany,2022,03,Anti-Christian hate crime,Attacks against property
16471,Europe,Germany,2022,10,Anti-Christian hate crime,Violent attacks against people
16472,Europe,Germany,2022,07,Anti-Christian hate crime,Attacks against property
16473,Europe,Germany,2022,04,Anti-Christian hate crime,Attacks against property
16474,Europe,Kazakhstan,2022,03,Anti-LGBTI hate crime,Violent attacks against people
16475,Europe,Kazakhstan,2022,06,Gender-based hate crime,Violent attacks against people
16475,Europe,Kazakhstan,2022,06,Anti-LGBTI hate crime,Violent attacks against people
16476,Europe,Greece,2022,02,Anti-Christian hate crime,Attacks against property
16477,Europe,Ireland,2022,10,Anti-Christian hate crime,Attacks against property
16478,Europe,Ireland,2022,06,Anti-Christian hate crime,Attacks against property
16479,Europe,Ireland,2022,05,Anti-Christian hate crime,Attacks against property
16480,Europe,Ireland,2022,02,Anti-Christian hate crime,Attacks against property
16481,Europe,Ireland,2022,12,Anti-Christian hate crime,Attacks against property
16482,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16483,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16484,Europe,Italy,2022,03,Anti-Christian hate crime,Attacks against property
16485,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16486,Europe,Italy,2022,10,Anti-Christian hate crime,Violent attacks against people
16487,Europe,Italy,2022,01,Anti-Christian hate crime,Attacks against property
16488,Europe,Italy,2022,01,Anti-Christian hate crime,Attacks against property
16489,Europe,Italy,2022,10,Anti-Christian hate crime,Attacks against property
16490,Europe,Italy,2022,03,Anti-Christian hate crime,Attacks against property
16491,Europe,Italy,2022,10,Anti-Christian hate crime,Attacks against property
16492,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16493,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16494,Europe,Italy,2022,07,Anti-Christian hate crime,Violent attacks against people
16495,Europe,Italy,2022,08,Anti-Christian hate crime,Attacks against property
16496,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16497,Europe,Italy,2022,12,Anti-Christian hate crime,Attacks against property
16498,Europe,Italy,2022,11,Anti-Christian hate crime,Attacks against property
16499,Europe,Italy,2022,12,Anti-Christian hate crime,Attacks against property
16500,Europe,Italy,2022,10,Anti-Christian hate crime,Attacks against property
16501,Europe,Italy,2022,01,Anti-Christian hate crime,Attacks against property
16502,Europe,Italy,2022,07,Anti-Christian hate crime,Attacks against property
16503,Europe,Italy,2022,01,Anti-Christian hate crime,Attacks against property
16504,Europe,Italy,2022,06,Anti-Christian hate crime,Attacks against property
16505,Europe,Italy,2022,01,Anti-Christian hate crime,Attacks against property
16506,Europe,Italy,2022,12,Anti-Christian hate crime,Attacks against property
16507,Europe,Italy,2022,06,Anti-Christian hate crime,Attacks against property
16508,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16509,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16510,Europe,Italy,2022,11,Anti-Christian hate crime,Attacks against property
16511,Europe,Italy,2022,06,Anti-Christian hate crime,Threats
16512,Europe,Italy,2022,11,Anti-Christian hate crime,Attacks against property
16513,Europe,Italy,2022,06,Anti-Christian hate crime,Attacks against property
16514,Europe,Italy,2022,03,Anti-Christian hate crime,Attacks against property
16515,Europe,Italy,2022,01,Anti-Christian hate crime,Violent attacks against people
16516,Europe,Italy,2022,08,Anti-Christian hate crime,Attacks against property
16517,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16518,Europe,Italy,2022,10,Anti-Christian hate crime,Attacks against property
16519,Europe,Italy,2022,07,Anti-Christian hate crime,Attacks against property
16520,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16521,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16522,Europe,Italy,2022,07,Anti-Christian hate crime,Attacks against property
16523,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16524,Europe,Italy,2022,06,Anti-Christian hate crime,Attacks against property
16525,Europe,Italy,2022,12,Anti-Christian hate crime,Attacks against property
16526,Europe,Italy,2022,03,Anti-Christian hate crime,Attacks against property
16527,Europe,Italy,2022,01,Anti-Christian hate crime,Attacks against property
16528,Europe,Italy,2022,11,Anti-Christian hate crime,Attacks against property
16529,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16530,Europe,Italy,2022,01,Anti-Christian hate crime,Threats
16531,Europe,Italy,2022,11,Anti-Christian hate crime,Attacks against property
16532,Europe,Italy,2022,02,Anti-Christian hate crime,Attacks against property
16533,Europe,Italy,2022,01,Anti-Christian hate crime,Attacks against property
16534,Europe,Italy,2022,01,Anti-Christian hate crime,Attacks against property
16535,Europe,Italy,2022,02,Anti-Christian hate crime,Attacks against property
16536,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16537,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16538,Europe,Italy,2022,09,Anti-Christian hate crime,Attacks against property
16539,Europe,Italy,2022,08,Anti-Christian hate crime,Attacks against property
16540,Europe,Italy,2022,06,Anti-Christian hate crime,Attacks against property
16541,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16542,Europe,Italy,2022,09,Anti-Christian hate crime,Threats
16543,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16544,Europe,Italy,2022,02,Anti-Christian hate crime,Attacks against property
16545,Europe,Italy,2022,03,Anti-Christian hate crime,Attacks against property
16546,Europe,Italy,2022,07,Anti-Christian hate crime,Attacks against property
16547,Europe,Italy,2022,08,Anti-Christian hate crime,Attacks against property
16548,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16549,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16550,Europe,Italy,2022,01,Anti-Christian hate crime,Attacks against property
16551,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16552,Europe,Italy,2022,05,Anti-Christian hate crime,Threats
16553,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16554,Europe,Italy,2022,10,Anti-Christian hate crime,Attacks against property
16555,Europe,Italy,2022,02,Anti-Christian hate crime,Attacks against property
16556,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16557,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16558,Europe,Italy,2022,01,Anti-Christian hate crime,Attacks against property
16559,Europe,Italy,2022,07,Anti-Christian hate crime,Attacks against property
16560,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16561,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16562,Europe,Italy,2022,03,Anti-Christian hate crime,Attacks against property
16563,Europe,Italy,2022,12,Anti-Christian hate crime,Attacks against property
16564,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16565,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16566,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16567,Europe,Italy,2022,05,Anti-Christian hate crime,Attacks against property
16568,Europe,Italy,2022,03,Anti-Christian hate crime,Attacks against property
16569,Europe,Italy,2022,08,Anti-Christian hate crime,Attacks against property
16570,Europe,Italy,2022,04,Anti-Christian hate crime,Attacks against property
16571,Europe,Lithuania,2022,11,Anti-Christian hate crime,Attacks against property
16572,Europe,Moldova,2022,05,Anti-Christian hate crime,Attacks against property
16573,Europe,Moldova,2022,08,Anti-Christian hate crime,Attacks against property
16574,Europe,Netherlands,2022,10,Anti-Christian hate crime,Attacks against property
16575,Europe,Netherlands,2022,03,Racist and xenophobic hate crime,Attacks against property
16575,Europe,Netherlands,2022,03,Anti-Christian hate crime,Attacks against property
16576,Europe,Netherlands,2022,03,Anti-Christian hate crime,Attacks against property
16577,Europe,Netherlands,2022,01,Anti-Christian hate crime,Attacks against property
16578,Europe,Netherlands,2022,02,Racist and xenophobic hate crime,Attacks against property
16578,Europe,Netherlands,2022,02,Anti-Christian hate crime,Attacks against property
16579,Europe,North Macedonia,2022,08,Anti-Christian hate crime,Attacks against property
16580,Europe,Poland,2022,04,Anti-Christian hate crime,Attacks against property
16581,Europe,Poland,2022,06,Anti-Christian hate crime,Attacks against property
16582,Europe,Poland,2022,04,Anti-Christian hate crime,Attacks against property
16583,Europe,Poland,2022,10,Anti-Christian hate crime,Attacks against property
16584,Europe,Poland,2022,06,Anti-Christian hate crime,Attacks against property
16585,Europe,Poland,2022,07,Anti-Christian hate crime,Attacks against property
16586,Europe,Poland,2022,04,Anti-Christian hate crime,Attacks against property
16587,Europe,Poland,2022,01,Anti-Christian hate crime,Attacks against property
16588,Europe,Poland,2022,08,Anti-Christian hate crime,Attacks against property
16589,Europe,Poland,2022,07,Anti-Christian hate crime,Attacks against property
16590,Europe,Poland,2022,08,Anti-Christian hate crime,Violent attacks against people
16591,Europe,Portugal,2022,12,Anti-Christian hate crime,Attacks against property
16592,Europe,Portugal,2022,10,Racist and xenophobic hate crime,Threats
16592,Europe,Portugal,2022,10,Anti-Christian hate crime,Threats
16593,Europe,Russian Federation,2022,10,Anti-Christian hate crime,Attacks against property
16594,Europe,Russian Federation,2022,08,Anti-Christian hate crime,Violent attacks against people
16595,Europe,Russian Federation,2022,11,Anti-Christian hate crime,Attacks against property
16596,Europe,Russian Federation,2022,11,Anti-Christian hate crime,Attacks against property
16597,Europe,Russian Federation,2022,06,Anti-Christian hate crime,Attacks against property
16598,Europe,Russian Federation,2022,,Anti-Christian hate crime,Threats
16599,Europe,Russian Federation,2022,03,Anti-Christian hate crime,Attacks against property
16600,Europe,Russian Federation,2022,10,Anti-Christian hate crime,Attacks against property
16601,Europe,Spain,2022,05,Anti-Roma hate crime,Violent attacks against people
16602,Europe,Spain,2022,09,Anti-Roma hate crime,Violent attacks against people
16603,Europe,Spain,2022,07,Anti-Roma hate crime,Threats
16604,Europe,Spain,2022,08,Anti-Roma hate crime,Threats
16605,Europe,Serbia,2022,04,Anti-Christian hate crime,Attacks against property
16606,Europe,Slovakia,2022,01,Anti-Christian hate crime,Violent attacks against people
16607,Europe,Slovakia,2022,07,Anti-Christian hate crime,Violent attacks against people
16608,Europe,Slovakia,2022,01,Anti-Christian hate crime,Attacks against property
16609,Europe,Spain,2022,08,Anti-Christian hate crime,Attacks against property
16610,Europe,Spain,2022,11,Anti-Christian hate crime,Attacks against property
16611,Europe,Spain,2022,03,Anti-Christian hate crime,Attacks against property
16612,Europe,Spain,2022,12,Anti-Christian hate crime,Attacks against property
16613,Europe,Spain,2022,04,Anti-Christian hate crime,Attacks against property
16614,Europe,Spain,2022,04,Anti-Christian hate crime,Attacks against property
16615,Europe,Spain,2022,04,Anti-Christian hate crime,Attacks against property
16616,Europe,Spain,2022,04,Anti-Christian hate crime,Attacks against property
16617,Europe,Spain,2022,06,Anti-Christian hate crime,Attacks against property
16618,Europe,Spain,2022,04,Anti-Christian hate crime,Attacks against property
16619,Europe,Spain,2022,04,Anti-Christian hate crime,Violent attacks against people
16620,Europe,Spain,2022,11,Anti-Christian hate crime,Violent attacks against people
16621,Europe,Spain,2022,02,Anti-Christian hate crime,Attacks against property
16622,Europe,Spain,2022,09,Anti-Christian hate crime,Attacks against property
16623,Europe,Spain,2022,10,Anti-Christian hate crime,Attacks against property
16624,Europe,Spain,2022,10,Anti-Christian hate crime,Attacks against property
16625,Europe,Spain,2022,08,Anti-Christian hate crime,Attacks against property
16626,Europe,Spain,2022,10,Anti-Christian hate crime,Attacks against property
16627,Europe,Spain,2022,03,Anti-Christian hate crime,Attacks against property
16628,Europe,Spain,2022,12,Anti-Christian hate crime,Attacks against property
16629,Europe,Spain,2022,12,Anti-Christian hate crime,Violent attacks against people
16630,Europe,Spain,2022,01,Anti-Christian hate crime,Attacks against property
16631,Europe,Spain,2022,04,Anti-Christian hate crime,Attacks against property
16632,Europe,Spain,2022,04,Racist and xenophobic hate crime,Attacks against property
16632,Europe,Spain,2022,04,Anti-Christian hate crime,Attacks against property
16633,Europe,Spain,2022,04,Racist and xenophobic hate crime,Violent attacks against people
16634,Europe,Spain,2022,07,Anti-Christian hate crime,Violent attacks against people
16635,Europe,Spain,2022,10,Anti-Christian hate crime,Attacks against property
16636,Europe,Spain,2022,03,Anti-Christian hate crime,Attacks against property
16637,Europe,Spain,2022,09,Anti-Christian hate crime,Attacks against property
16638,Europe,Spain,2022,12,Anti-Christian hate crime,Attacks against property
16639,Europe,Spain,2022,05,Anti-Christian hate crime,Attacks against property
16640,Europe,Spain,2022,09,Anti-Christian hate crime,Violent attacks against people
16641,Europe,Kyrgyzstan,2022,01,Anti-LGBTI hate crime,Violent attacks against people
16642,Europe,Kyrgyzstan,2022,03,Anti-LGBTI hate crime,Violent attacks against people
16643,Europe,Kyrgyzstan,2022,03,Anti-LGBTI hate crime,Violent attacks against people
16644,Europe,Kyrgyzstan,2022,04,Anti-LGBTI hate crime,Violent attacks against people
16645,Europe,Kyrgyzstan,2022,04,Anti-LGBTI hate crime,Violent attacks against people
16646,Europe,Kyrgyzstan,2022,04,Anti-LGBTI hate crime,Violent attacks against people
16647,Europe,Kyrgyzstan,2022,05,Gender-based hate crime,Violent attacks against people
16647,Europe,Kyrgyzstan,2022,05,Anti-LGBTI hate crime,Violent attacks against people
16648,Europe,Kyrgyzstan,2022,05,Anti-LGBTI hate crime,Violent attacks against people
16649,Europe,Kyrgyzstan,2022,07,Gender-based hate crime,Threats
16649,Europe,Kyrgyzstan,2022,07,Anti-LGBTI hate crime,Threats
16650,Europe,Kyrgyzstan,2022,08,Anti-LGBTI hate crime,Violent attacks against people
16651,Europe,Spain,2022,01,Anti-Christian hate crime,Attacks against property
16652,Europe,Kyrgyzstan,2022,01,Anti-LGBTI hate crime,Violent attacks against people
16653,Europe,Spain,2022,12,Anti-Christian hate crime,Attacks against property
16654,Europe,Spain,2022,12,Anti-Christian hate crime,Attacks against property
16655,Europe,Spain,2022,07,Anti-Christian hate crime,Threats
16656,Europe,Spain,2022,09,Anti-Christian hate crime,Attacks against property
16657,Europe,Kyrgyzstan,2022,08,Anti-LGBTI hate crime,Threats
16658,Europe,Kyrgyzstan,2022,09,Anti-LGBTI hate crime,Violent attacks against people
16659,Europe,Kyrgyzstan,2022,11,Anti-LGBTI hate crime,Violent attacks against people
16660,Europe,Kyrgyzstan,2022,09,Gender-based hate crime,Threats
16660,Europe,Kyrgyzstan,2022,09,Anti-LGBTI hate crime,Threats
16661,Europe,Sweden,2022,07,Anti-Christian hate crime,Attacks against property
16662,Europe,Sweden,2022,09,Anti-Christian hate crime,Attacks against property
16663,Europe,Switzerland,2022,08,Anti-Christian hate crime,Attacks against property
16664,Europe,Switzerland,2022,08,Anti-Christian hate crime,Attacks against property
16665,Europe,Switzerland,2022,08,Anti-Christian hate crime,Attacks against property
16666,Europe,Switzerland,2022,08,Anti-Christian hate crime,Attacks against property
16667,Europe,Switzerland,2022,08,Anti-Christian hate crime,Attacks against property
16668,Europe,Switzerland,2022,12,Anti-Christian hate crime,Attacks against property
16669,Europe,Switzerland,2022,10,Anti-Christian hate crime,Violent attacks against people
16670,Europe,Switzerland,2022,04,Racist and xenophobic hate crime,Attacks against property
16670,Europe,Switzerland,2022,04,Anti-Christian hate crime,Attacks against property
16671,Europe,Switzerland,2022,07,Anti-Christian hate crime,Attacks against property
16672,Europe,Switzerland,2022,09,Anti-Christian hate crime,Attacks against property
16673,Europe,Turkey,2022,06,Anti-Christian hate crime,Attacks against property
16674,Europe,Ukraine,2022,06,Racist and xenophobic hate crime,Threats
16674,Europe,Ukraine,2022,06,Anti-Christian hate crime,Threats
16675,Europe,Ukraine,2022,06,Racist and xenophobic hate crime,Threats
16675,Europe,Ukraine,2022,06,Anti-Christian hate crime,Threats
16676,Europe,Ukraine,2022,06,Racist and xenophobic hate crime,Threats
16676,Europe,Ukraine,2022,06,Anti-Christian hate crime,Threats
16677,Europe,Poland,2022,01,Gender-based hate crime,Violent attacks against people
16677,Europe,Poland,2022,01,Anti-LGBTI hate crime,Violent attacks against people
16678,Europe,Poland,2022,01,Anti-LGBTI hate crime,Attacks against property
16679,Europe,Ukraine,2022,05,Anti-Christian hate crime,Violent attacks against people
16680,Europe,Poland,2022,01,Gender-based hate crime,Violent attacks against people
16680,Europe,Poland,2022,01,Anti-LGBTI hate crime,Violent attacks against people
16681,Europe,Poland,2022,02,Disability hate crime,Violent attacks against people
16682,Europe,Poland,2022,02,Anti-LGBTI hate crime,Violent attacks against people
16683,Europe,Ukraine,2022,10,Anti-Christian hate crime,Attacks against property
16684,Europe,United Kingdom,2022,05,Anti-Christian hate crime,Attacks against property
16685,Europe,United Kingdom,2022,02,Anti-Christian hate crime,Attacks against property
16686,Europe,United Kingdom,2022,05,Anti-Christian hate crime,Attacks against property
16687,Europe,United Kingdom,2022,05,Anti-Christian hate crime,Attacks against property
16688,Europe,United Kingdom,2022,04,Racist and xenophobic hate crime,Attacks against property
16688,Europe,United Kingdom,2022,04,Anti-Christian hate crime,Attacks against property
16689,Europe,United Kingdom,2022,05,Anti-Christian hate crime,Attacks against property
16690,Europe,United Kingdom,2022,07,Anti-Christian hate crime,Attacks against property
16691,Europe,United Kingdom,2022,12,Anti-Christian hate crime,Attacks against property
16692,Europe,United Kingdom,2022,04,Anti-Christian hate crime,Attacks against property
16693,Europe,United Kingdom,2022,01,Anti-Christian hate crime,Attacks against property
16694,Europe,United Kingdom,2022,06,Anti-Christian hate crime,Attacks against property
16695,Europe,United Kingdom,2022,12,Anti-Christian hate crime,Attacks against property
16696,Europe,United Kingdom,2022,08,Anti-Christian hate crime,Attacks against property
16697,Europe,Poland,2022,03,Racist and xenophobic hate crime,Threats
16698,Europe,United Kingdom,2022,04,Anti-Christian hate crime,Attacks against property
16699,Europe,United Kingdom,2022,02,Anti-Christian hate crime,Attacks against property
16700,Europe,United Kingdom,2022,04,Anti-Christian hate crime,Attacks against property
16701,Europe,United Kingdom,2022,11,Anti-Christian hate crime,Attacks against property
16702,Europe,United Kingdom,2022,04,Anti-Christian hate crime,Attacks against property
16703,Europe,United Kingdom,2022,01,Anti-Semitic hate crime,Attacks against property
16703,Europe,United Kingdom,2022,01,Anti-Christian hate crime,Attacks against property
16704,Europe,Poland,2022,06,Gender-based hate crime,Violent attacks against people
16704,Europe,Poland,2022,06,Anti-LGBTI hate crime,Violent attacks against people
16705,Europe,United Kingdom,2022,08,Anti-Christian hate crime,Attacks against property
16706,Europe,United Kingdom,2022,05,Anti-Christian hate crime,Attacks against property
16707,Europe,United Kingdom,2022,05,Anti-Christian hate crime,Attacks against property
16708,Europe,United Kingdom,2022,04,Anti-Christian hate crime,Attacks against property
16709,Europe,United Kingdom,2022,05,Anti-Christian hate crime,Attacks against property
16710,Europe,United Kingdom,2022,05,Anti-Christian hate crime,Attacks against property
16711,Europe,United Kingdom,2022,05,Anti-Christian hate crime,Attacks against property
16712,Europe,United Kingdom,2022,04,Anti-Christian hate crime,Threats
16713,Europe,United Kingdom,2022,04,Anti-Christian hate crime,Attacks against property
16714,Europe,United Kingdom,2022,04,Anti-Christian hate crime,Attacks against property
16715,Europe,United Kingdom,2022,03,Anti-Christian hate crime,Attacks against property
16716,Europe,United Kingdom,2022,06,Anti-Christian hate crime,Attacks against property
16717,Europe,United Kingdom,2022,06,Anti-Christian hate crime,Attacks against property
16718,Europe,United Kingdom,2022,08,Anti-Christian hate crime,Attacks against property
16719,Europe,Russian Federation,2022,09,Anti-Christian hate crime,Threats
16720,Europe,Russian Federation,2022,01,Anti-LGBTI hate crime,Violent attacks against people
16721,Europe,Russian Federation,2022,06,Gender-based hate crime,Violent attacks against people
16721,Europe,Russian Federation,2022,06,Anti-LGBTI hate crime,Violent attacks against people
16722,Europe,Russian Federation,2022,,Gender-based hate crime,Violent attacks against people
16722,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Violent attacks against people
16723,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Violent attacks against people
16724,Europe,Poland,2022,06,Anti-LGBTI hate crime,Threats
16725,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Violent attacks against people
16726,Europe,Russian Federation,2022,01,Anti-LGBTI hate crime,Threats
16727,Europe,Poland,2022,06,Anti-LGBTI hate crime,Violent attacks against people
16728,Europe,Russian Federation,2022,,Gender-based hate crime,Violent attacks against people
16728,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Violent attacks against people
16729,Europe,Russian Federation,2022,,Gender-based hate crime,Violent attacks against people
16729,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Violent attacks against people
16730,Europe,Poland,2022,07,Disability hate crime,Violent attacks against people
16731,Europe,Russian Federation,2022,,Gender-based hate crime,Violent attacks against people
16731,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Violent attacks against people
16732,Europe,Poland,2022,07,Anti-LGBTI hate crime,Violent attacks against people
16733,Europe,Russian Federation,2022,03,Gender-based hate crime,Violent attacks against people
16733,Europe,Russian Federation,2022,03,Anti-LGBTI hate crime,Violent attacks against people
16734,Europe,Poland,2022,11,Gender-based hate crime,Violent attacks against people
16734,Europe,Poland,2022,11,Anti-LGBTI hate crime,Violent attacks against people
16735,Europe,Poland,2022,02,Anti-LGBTI hate crime,Violent attacks against people
16736,Europe,Poland,2022,12,Gender-based hate crime,Violent attacks against people
16736,Europe,Poland,2022,12,Anti-LGBTI hate crime,Violent attacks against people
16737,Europe,Poland,2022,01,Gender-based hate crime,Violent attacks against people
16737,Europe,Poland,2022,01,Anti-LGBTI hate crime,Violent attacks against people
16738,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Violent attacks against people
16739,Europe,Poland,2022,05,Anti-LGBTI hate crime,Threats
16740,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Violent attacks against people
16741,Europe,Russian Federation,2022,05,Anti-LGBTI hate crime,Violent attacks against people
16742,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Threats
16743,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Threats
16744,Europe,Poland,2022,09,Anti-LGBTI hate crime,Violent attacks against people
16745,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Threats
16746,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Threats
16747,Europe,Poland,2022,04,Gender-based hate crime,Violent attacks against people
16747,Europe,Poland,2022,04,Anti-LGBTI hate crime,Violent attacks against people
16748,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Threats
16749,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Threats
16750,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Threats
16751,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Threats
16752,Europe,Russian Federation,2022,,Anti-LGBTI hate crime,Threats
16753,Europe,Switzerland,2022,01,Racist and xenophobic hate crime,Violent attacks against people
16754,Europe,Switzerland,2022,02,Anti-Semitic hate crime,Attacks against property
16755,Europe,Switzerland,2022,02,Anti-Semitic hate crime,Attacks against property
16756,Europe,Switzerland,2022,02,Racist and xenophobic hate crime,Attacks against property
16757,Europe,Switzerland,2022,02,Racist and xenophobic hate crime,Threats
16758,Europe,Austria,2022,03,Racist and xenophobic hate crime,Violent attacks against people
16759,Europe,Switzerland,2022,03,Racist and xenophobic hate crime,Threats
16760,Europe,Switzerland,2022,04,Racist and xenophobic hate crime,Threats
16761,Europe,Switzerland,2022,05,Racist and xenophobic hate crime,Attacks against property
16762,Europe,Switzerland,2022,06,Racist and xenophobic hate crime,Attacks against property
16763,Europe,Switzerland,2022,06,Racist and xenophobic hate crime,Attacks against property
16764,Europe,Switzerland,2022,06,Racist and xenophobic hate crime,Attacks against property
16765,Europe,Switzerland,2022,06,Racist and xenophobic hate crime,Threats
16766,Europe,Switzerland,2022,06,Racist and xenophobic hate crime,Attacks against property
16767,Europe,Switzerland,2022,07,Racist and xenophobic hate crime,Attacks against property
16768,Europe,Switzerland,2022,07,Racist and xenophobic hate crime,Attacks against property
16769,Europe,Austria,2022,06,Anti-LGBTI hate crime,Attacks against property
16770,Europe,Austria,2022,10,Gender-based hate crime,Attacks against property
16771,Europe,Austria,2022,11,Anti-LGBTI hate crime,Attacks against property
16772,Europe,Lithuania,2022,03,Anti-Semitic hate crime,Attacks against property
16773,Europe,Lithuania,2022,09,Anti-Semitic hate crime,Attacks against property
16774,Europe,Lithuania,2022,06,Anti-LGBTI hate crime,Attacks against property
16775,Europe,Switzerland,2022,07,Anti-LGBTI hate crime,Violent attacks against people
16776,Europe,Switzerland,2022,08,Anti-Semitic hate crime,Violent attacks against people
16777,Europe,Switzerland,2022,09,Racist and xenophobic hate crime,Attacks against property
16777,Europe,Switzerland,2022,09,Gender-based hate crime,Attacks against property
16777,Europe,Switzerland,2022,09,Anti-LGBTI hate crime,Attacks against property
16778,Europe,Switzerland,2022,10,Racist and xenophobic hate crime,Threats
16779,Europe,Switzerland,2022,10,Gender-based hate crime,Threats
16779,Europe,Switzerland,2022,10,Anti-LGBTI hate crime,Threats
16780,Europe,Switzerland,2022,11,Gender-based hate crime,Threats
16780,Europe,Switzerland,2022,11,Anti-LGBTI hate crime,Threats
16781,Europe,Switzerland,2022,11,Racist and xenophobic hate crime,Attacks against property
16782,Europe,Switzerland,2022,11,Racist and xenophobic hate crime,Threats
16783,Europe,Switzerland,2022,12,Racist and xenophobic hate crime,Attacks against property
16783,Europe,Switzerland,2022,12,Anti-Muslim hate crime,Attacks against property
16784,Europe,Austria,2022,01,Anti-Muslim hate crime,Attacks against property
16785,Europe,Austria,2022,01,Anti-Muslim hate crime,Threats
16785,Europe,Austria,2022,01,Gender-based hate crime,Threats
16786,Europe,Austria,2022,01,Racist and xenophobic hate crime,Violent attacks against people
16786,Europe,Austria,2022,01,Gender-based hate crime,Violent attacks against people
